Aff,Neg,Judges,Votes,Win
Kansas Rahaman & Ottinger,UTD Beutelspacher & Mubarak,"Dominik Lett																																						Lawrence Zhou																																						Skye Spindler","Aff																															Aff																															Aff","3-0																															AFF"
