Aff,Neg,Judges,Votes,Win
Harvard Dixon & Yeshitila,Wake Forest Luckett & Taylor,"Azja Butler																																						Morgan Copeland																																						James Allan","Aff																															Aff																															Aff","3-0																															AFF"
Michigan Harrington & Rabbini,Wake Forest Robinson & Trotman,"Devane Murphy																																						Sean Kennedy																																						Rob Glass","Aff																															Neg																															Neg","2-1																															NEG"
Michigan Phil & Pierry,Jay-Z Flores,"David Kilpatrick																																						Maggie Berthiaume																																						Brian DeLong","Aff																															Aff																															Aff","3-0																															AFF"
Wake Forest Bittner & Davidson,Emory Giampetruzzi & Kessler,"Pavan Reddy																																						Nick Ryan																																						Gabriel Jankovsky","Neg																															Neg																															Neg","3-0																															NEG"
