Aff,Neg,Judges,Votes,Win
Wichita State McManus & Reed-Valizan,Texas Anderson & Davis,"Kyle Wendland																																						Zach Huffman																																						Kaine Cherry","Neg																															Neg																															Aff","2-1																															NEG"
