Aff,Neg,Judges,Votes,Win
Michigan PR,Northwestern DF,"Mikaela Malsin																																						Alex Marban																																						John Turner																																						Jackie Poapst																																						Brandon Kelley","Aff																															Neg																															Aff																															Neg																															Aff","3-2																															AFF"
