Aff,Neg,Judges,Votes,Win
Kentucky Griffith & Kiihnl,Wyoming Lassen & Powers,"Dominik Lett																																						James Allan - ONL																																						Kurt Fifelski","Aff																															Aff																															Neg","2-1																															AFF"
Michigan McDermott & Skoulikaris,Wichita State Babcock & Babcock,"Matt Liu																																						Jamie Davenport																																						Michael Wimsatt - ONL","Aff																															Neg																															Aff","2-1																															AFF"
