Aff,Neg,Judges,Votes,Win
Liberty WH,George Mason GT,"Gabe Lewis																																						Matthew Granstrom																																						Kathryn Rubino","Aff																															Aff																															Aff","3-0																															AFF"
United States Military KP,,,Aff BYE,Aff BYE
Liberty FK,,,Aff BYE,Aff BYE
Cornell ZD,,,Aff BYE,Aff BYE
Cornell BK,,,Aff BYE,Aff BYE
Navy LS,,,Aff BYE,Aff BYE
Cornell TC,,,Aff BYE,Aff BYE
Indiana KS,,,Aff BYE,Aff BYE
